LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ITA,HUR,TOT,PC_LF,M,2017-05,11.4,
ITA,HUR,TOT,PC_LF,M,2017-06,11.2,
ITA,HUR,TOT,PC_LF,M,2017-07,11.4,
ITA,HUR,TOT,PC_LF,M,2017-08,11.3,
ITA,HUR,TOT,PC_LF,M,2017-09,11.2,
ITA,HUR,TOT,PC_LF,M,2017-10,11.1,
ITA,HUR,TOT,PC_LF,M,2017-11,11,
ITA,HUR,TOT,PC_LF,M,2017-12,10.9,
ITA,HUR,TOT,PC_LF,M,2018-01,11.1,
ITA,HUR,TOT,PC_LF,M,2018-02,10.8,
ITA,HUR,TOT,PC_LF,M,2018-03,10.9,
ITA,HUR,TOT,PC_LF,M,2018-04,11,
ITA,HUR,TOT,PC_LF,M,2018-05,10.6,
ITA,HUR,TOT,PC_LF,M,2018-06,10.8,
ITA,HUR,TOT,PC_LF,M,2018-07,10.4,
ITA,HUR,TOT,PC_LF,M,2018-08,10.1,
ITA,HUR,TOT,PC_LF,M,2018-09,10.3,
ITA,HUR,TOT,PC_LF,M,2018-10,10.7,
ITA,HUR,TOT,PC_LF,M,2018-11,10.6,
ITA,HUR,TOT,PC_LF,M,2018-12,10.2,
ITA,HUR,TOT,PC_LF,M,2019-01,10.4,
ITA,HUR,TOT,PC_LF,M,2019-02,10.5,
ITA,HUR,TOT,PC_LF,M,2019-03,10.1,
ITA,HUR,TOT,PC_LF,M,2019-04,10.3,
ITA,HUR,TOT,PC_LF,M,2019-05,10,
ITA,HUR,TOT,PC_LF,M,2019-06,9.6,
ITA,HUR,TOT,PC_LF,M,2019-07,9.6,
ITA,HUR,TOT,PC_LF,M,2019-08,9.4,
ITA,HUR,TOT,PC_LF,M,2019-09,9.8,
ITA,HUR,TOT,PC_LF,M,2019-10,9.5,
ITA,HUR,TOT,PC_LF,M,2019-11,9.8,
ITA,HUR,TOT,PC_LF,M,2019-12,9.7,
ITA,HUR,TOT,PC_LF,M,2020-01,9.6,
ITA,HUR,TOT,PC_LF,M,2020-02,9.6,
ITA,HUR,TOT,PC_LF,M,2020-03,7.8,
ITA,HUR,TOT,PC_LF,M,2020-04,7.5,
ITA,HUR,TOT,PC_LF,M,2020-05,8.7,
ITA,HUR,TOT,PC_LF,M,2020-06,9.6,
ITA,HUR,TOT,PC_LF,M,2020-07,10.1,
ITA,HUR,TOT,PC_LF,M,2020-08,9.9,
ITA,HUR,TOT,PC_LF,M,2020-09,10,
ITA,HUR,TOT,PC_LF,M,2020-10,10,
ITA,HUR,TOT,PC_LF,M,2020-11,9.5,
ITA,HUR,TOT,PC_LF,M,2020-12,9.8,
ITA,HUR,TOT,PC_LF,M,2021-01,10.3,
ITA,HUR,TOT,PC_LF,M,2021-02,10.1,
ITA,HUR,TOT,PC_LF,M,2021-03,10,
ITA,HUR,TOT,PC_LF,M,2021-04,10.2,
ITA,HUR,TOT,PC_LF,M,2021-05,9.8,
ITA,HUR,TOT,PC_LF,M,2021-06,9.4,
ITA,HUR,TOT,PC_LF,M,2021-07,9.1,
ITA,HUR,TOT,PC_LF,M,2021-08,9.1,
ITA,HUR,TOT,PC_LF,M,2021-09,9.1,
ITA,HUR,TOT,PC_LF,M,2021-10,9.3,
ITA,HUR,TOT,PC_LF,M,2021-11,9.1,
ITA,HUR,TOT,PC_LF,M,2021-12,9,
ITA,HUR,TOT,PC_LF,M,2022-01,8.8,
JPN,HUR,TOT,PC_LF,M,2010-11,5,
JPN,HUR,TOT,PC_LF,M,2010-12,4.9,
JPN,HUR,TOT,PC_LF,M,2011-01,4.8,
JPN,HUR,TOT,PC_LF,M,2011-02,4.7,
JPN,HUR,TOT,PC_LF,M,2011-03,4.7,
JPN,HUR,TOT,PC_LF,M,2011-04,4.7,
JPN,HUR,TOT,PC_LF,M,2011-05,4.6,
JPN,HUR,TOT,PC_LF,M,2011-06,4.7,
JPN,HUR,TOT,PC_LF,M,2011-07,4.7,
JPN,HUR,TOT,PC_LF,M,2011-08,4.5,
JPN,HUR,TOT,PC_LF,M,2011-09,4.2,
JPN,HUR,TOT,PC_LF,M,2011-10,4.4,
JPN,HUR,TOT,PC_LF,M,2011-11,4.5,
JPN,HUR,TOT,PC_LF,M,2011-12,4.5,
JPN,HUR,TOT,PC_LF,M,2012-01,4.5,
JPN,HUR,TOT,PC_LF,M,2012-02,4.5,
JPN,HUR,TOT,PC_LF,M,2012-03,4.5,
JPN,HUR,TOT,PC_LF,M,2012-04,4.5,
JPN,HUR,TOT,PC_LF,M,2012-05,4.4,
JPN,HUR,TOT,PC_LF,M,2012-06,4.3,
JPN,HUR,TOT,PC_LF,M,2012-07,4.3,
JPN,HUR,TOT,PC_LF,M,2012-08,4.2,
JPN,HUR,TOT,PC_LF,M,2012-09,4.2,
JPN,HUR,TOT,PC_LF,M,2012-10,4.1,
JPN,HUR,TOT,PC_LF,M,2012-11,4.1,
JPN,HUR,TOT,PC_LF,M,2012-12,4.3,
JPN,HUR,TOT,PC_LF,M,2013-01,4.2,
JPN,HUR,TOT,PC_LF,M,2013-02,4.3,
JPN,HUR,TOT,PC_LF,M,2013-03,4.1,
JPN,HUR,TOT,PC_LF,M,2013-04,4.1,
JPN,HUR,TOT,PC_LF,M,2013-05,4.1,
JPN,HUR,TOT,PC_LF,M,2013-06,3.9,
JPN,HUR,TOT,PC_LF,M,2013-07,3.8,
JPN,HUR,TOT,PC_LF,M,2013-08,4.1,
JPN,HUR,TOT,PC_LF,M,2013-09,3.9,
JPN,HUR,TOT,PC_LF,M,2013-10,4,
JPN,HUR,TOT,PC_LF,M,2013-11,3.9,
JPN,HUR,TOT,PC_LF,M,2013-12,3.7,
JPN,HUR,TOT,PC_LF,M,2014-01,3.7,
JPN,HUR,TOT,PC_LF,M,2014-02,3.6,
JPN,HUR,TOT,PC_LF,M,2014-03,3.7,
JPN,HUR,TOT,PC_LF,M,2014-04,3.6,
JPN,HUR,TOT,PC_LF,M,2014-05,3.6,
JPN,HUR,TOT,PC_LF,M,2014-06,3.7,
JPN,HUR,TOT,PC_LF,M,2014-07,3.7,
JPN,HUR,TOT,PC_LF,M,2014-08,3.5,
JPN,HUR,TOT,PC_LF,M,2014-09,3.5,
JPN,HUR,TOT,PC_LF,M,2014-10,3.6,
JPN,HUR,TOT,PC_LF,M,2014-11,3.4,
JPN,HUR,TOT,PC_LF,M,2014-12,3.4,
JPN,HUR,TOT,PC_LF,M,2015-01,3.6,
JPN,HUR,TOT,PC_LF,M,2015-02,3.5,
JPN,HUR,TOT,PC_LF,M,2015-03,3.4,
JPN,HUR,TOT,PC_LF,M,2015-04,3.4,
JPN,HUR,TOT,PC_LF,M,2015-05,3.3,
JPN,HUR,TOT,PC_LF,M,2015-06,3.4,
JPN,HUR,TOT,PC_LF,M,2015-07,3.3,
JPN,HUR,TOT,PC_LF,M,2015-08,3.4,
JPN,HUR,TOT,PC_LF,M,2015-09,3.4,
JPN,HUR,TOT,PC_LF,M,2015-10,3.2,
JPN,HUR,TOT,PC_LF,M,2015-11,3.3,
JPN,HUR,TOT,PC_LF,M,2015-12,3.3,
JPN,HUR,TOT,PC_LF,M,2016-01,3.2,
JPN,HUR,TOT,PC_LF,M,2016-02,3.3,
JPN,HUR,TOT,PC_LF,M,2016-03,3.2,
JPN,HUR,TOT,PC_LF,M,2016-04,3.2,
JPN,HUR,TOT,PC_LF,M,2016-05,3.2,
JPN,HUR,TOT,PC_LF,M,2016-06,3.1,
JPN,HUR,TOT,PC_LF,M,2016-07,3,
JPN,HUR,TOT,PC_LF,M,2016-08,3.1,
JPN,HUR,TOT,PC_LF,M,2016-09,3,
JPN,HUR,TOT,PC_LF,M,2016-10,3,
JPN,HUR,TOT,PC_LF,M,2016-11,3,
JPN,HUR,TOT,PC_LF,M,2016-12,3,
JPN,HUR,TOT,PC_LF,M,2017-01,3,
JPN,HUR,TOT,PC_LF,M,2017-02,2.9,
JPN,HUR,TOT,PC_LF,M,2017-03,2.8,
JPN,HUR,TOT,PC_LF,M,2017-04,2.8,
JPN,HUR,TOT,PC_LF,M,2017-05,3,
JPN,HUR,TOT,PC_LF,M,2017-06,2.8,
JPN,HUR,TOT,PC_LF,M,2017-07,2.8,
JPN,HUR,TOT,PC_LF,M,2017-08,2.8,
JPN,HUR,TOT,PC_LF,M,2017-09,2.8,
JPN,HUR,TOT,PC_LF,M,2017-10,2.7,
JPN,HUR,TOT,PC_LF,M,2017-11,2.7,
JPN,HUR,TOT,PC_LF,M,2017-12,2.7,
JPN,HUR,TOT,PC_LF,M,2018-01,2.4,
JPN,HUR,TOT,PC_LF,M,2018-02,2.5,
JPN,HUR,TOT,PC_LF,M,2018-03,2.5,
JPN,HUR,TOT,PC_LF,M,2018-04,2.5,
JPN,HUR,TOT,PC_LF,M,2018-05,2.2,
JPN,HUR,TOT,PC_LF,M,2018-06,2.4,
JPN,HUR,TOT,PC_LF,M,2018-07,2.5,
JPN,HUR,TOT,PC_LF,M,2018-08,2.5,
JPN,HUR,TOT,PC_LF,M,2018-09,2.3,
JPN,HUR,TOT,PC_LF,M,2018-10,2.4,
JPN,HUR,TOT,PC_LF,M,2018-11,2.5,
JPN,HUR,TOT,PC_LF,M,2018-12,2.5,
JPN,HUR,TOT,PC_LF,M,2019-01,2.5,
JPN,HUR,TOT,PC_LF,M,2019-02,2.4,
JPN,HUR,TOT,PC_LF,M,2019-03,2.5,
JPN,HUR,TOT,PC_LF,M,2019-04,2.4,
JPN,HUR,TOT,PC_LF,M,2019-05,2.3,
JPN,HUR,TOT,PC_LF,M,2019-06,2.3,
JPN,HUR,TOT,PC_LF,M,2019-07,2.3,
JPN,HUR,TOT,PC_LF,M,2019-08,2.3,
JPN,HUR,TOT,PC_LF,M,2019-09,2.4,
JPN,HUR,TOT,PC_LF,M,2019-10,2.4,
JPN,HUR,TOT,PC_LF,M,2019-11,2.3,
JPN,HUR,TOT,PC_LF,M,2019-12,2.2,
JPN,HUR,TOT,PC_LF,M,2020-01,2.4,
JPN,HUR,TOT,PC_LF,M,2020-02,2.4,
JPN,HUR,TOT,PC_LF,M,2020-03,2.5,
JPN,HUR,TOT,PC_LF,M,2020-04,2.6,
JPN,HUR,TOT,PC_LF,M,2020-05,2.8,
JPN,HUR,TOT,PC_LF,M,2020-06,2.8,
JPN,HUR,TOT,PC_LF,M,2020-07,2.9,
JPN,HUR,TOT,PC_LF,M,2020-08,3,
JPN,HUR,TOT,PC_LF,M,2020-09,3,
JPN,HUR,TOT,PC_LF,M,2020-10,3.1,
JPN,HUR,TOT,PC_LF,M,2020-11,2.9,
JPN,HUR,TOT,PC_LF,M,2020-12,3,
JPN,HUR,TOT,PC_LF,M,2021-01,3,
JPN,HUR,TOT,PC_LF,M,2021-02,2.9,
JPN,HUR,TOT,PC_LF,M,2021-03,2.7,
JPN,HUR,TOT,PC_LF,M,2021-04,2.8,
JPN,HUR,TOT,PC_LF,M,2021-05,2.9,
JPN,HUR,TOT,PC_LF,M,2021-06,2.9,
JPN,HUR,TOT,PC_LF,M,2021-07,2.8,
JPN,HUR,TOT,PC_LF,M,2021-08,2.8,
JPN,HUR,TOT,PC_LF,M,2021-09,2.8,
JPN,HUR,TOT,PC_LF,M,2021-10,2.7,
JPN,HUR,TOT,PC_LF,M,2021-11,2.8,
JPN,HUR,TOT,PC_LF,M,2021-12,2.7,
JPN,HUR,TOT,PC_LF,M,2022-01,2.8,
KOR,HUR,TOT,PC_LF,M,2010-11,3.3,
KOR,HUR,TOT,PC_LF,M,2010-12,3.7,
KOR,HUR,TOT,PC_LF,M,2011-01,3.5,
KOR,HUR,TOT,PC_LF,M,2011-02,3.7,
KOR,HUR,TOT,PC_LF,M,2011-03,3.8,
KOR,HUR,TOT,PC_LF,M,2011-04,3.5,
KOR,HUR,TOT,PC_LF,M,2011-05,3.3,
KOR,HUR,TOT,PC_LF,M,2011-06,3.3,
KOR,HUR,TOT,PC_LF,M,2011-07,3.3,
KOR,HUR,TOT,PC_LF,M,2011-08,3.2,
KOR,HUR,TOT,PC_LF,M,2011-09,3.3,
KOR,HUR,TOT,PC_LF,M,2011-10,3.2,
KOR,HUR,TOT,PC_LF,M,2011-11,3.3,
KOR,HUR,TOT,PC_LF,M,2011-12,3.2,
KOR,HUR,TOT,PC_LF,M,2012-01,3.2,
KOR,HUR,TOT,PC_LF,M,2012-02,3.4,
KOR,HUR,TOT,PC_LF,M,2012-03,3.3,
KOR,HUR,TOT,PC_LF,M,2012-04,3.3,
KOR,HUR,TOT,PC_LF,M,2012-05,3.1,
KOR,HUR,TOT,PC_LF,M,2012-06,3.2,
KOR,HUR,TOT,PC_LF,M,2012-07,3.1,
KOR,HUR,TOT,PC_LF,M,2012-08,3.2,
KOR,HUR,TOT,PC_LF,M,2012-09,3.2,
KOR,HUR,TOT,PC_LF,M,2012-10,3.1,
KOR,HUR,TOT,PC_LF,M,2012-11,3.2,
KOR,HUR,TOT,PC_LF,M,2012-12,3.1,
KOR,HUR,TOT,PC_LF,M,2013-01,3.2,
KOR,HUR,TOT,PC_LF,M,2013-02,3.2,
KOR,HUR,TOT,PC_LF,M,2013-03,3,
KOR,HUR,TOT,PC_LF,M,2013-04,3,
KOR,HUR,TOT,PC_LF,M,2013-05,3,
KOR,HUR,TOT,PC_LF,M,2013-06,3.1,
KOR,HUR,TOT,PC_LF,M,2013-07,3.2,
KOR,HUR,TOT,PC_LF,M,2013-08,3.2,
KOR,HUR,TOT,PC_LF,M,2013-09,3,
KOR,HUR,TOT,PC_LF,M,2013-10,3.1,
KOR,HUR,TOT,PC_LF,M,2013-11,3.1,
KOR,HUR,TOT,PC_LF,M,2013-12,3.2,
KOR,HUR,TOT,PC_LF,M,2014-01,3.2,
KOR,HUR,TOT,PC_LF,M,2014-02,3.6,
KOR,HUR,TOT,PC_LF,M,2014-03,3.4,
KOR,HUR,TOT,PC_LF,M,2014-04,3.5,
KOR,HUR,TOT,PC_LF,M,2014-05,3.5,
KOR,HUR,TOT,PC_LF,M,2014-06,3.5,
KOR,HUR,TOT,PC_LF,M,2014-07,3.5,
KOR,HUR,TOT,PC_LF,M,2014-08,3.5,
KOR,HUR,TOT,PC_LF,M,2014-09,3.5,
KOR,HUR,TOT,PC_LF,M,2014-10,3.6,
KOR,HUR,TOT,PC_LF,M,2014-11,3.6,
KOR,HUR,TOT,PC_LF,M,2014-12,3.6,
KOR,HUR,TOT,PC_LF,M,2015-01,3.5,
KOR,HUR,TOT,PC_LF,M,2015-02,3.6,
KOR,HUR,TOT,PC_LF,M,2015-03,3.5,
KOR,HUR,TOT,PC_LF,M,2015-04,3.6,
KOR,HUR,TOT,PC_LF,M,2015-05,3.7,
KOR,HUR,TOT,PC_LF,M,2015-06,3.7,
KOR,HUR,TOT,PC_LF,M,2015-07,3.7,
KOR,HUR,TOT,PC_LF,M,2015-08,3.7,
KOR,HUR,TOT,PC_LF,M,2015-09,3.5,
KOR,HUR,TOT,PC_LF,M,2015-10,3.5,
KOR,HUR,TOT,PC_LF,M,2015-11,3.6,
KOR,HUR,TOT,PC_LF,M,2015-12,3.5,
KOR,HUR,TOT,PC_LF,M,2016-01,3.5,
KOR,HUR,TOT,PC_LF,M,2016-02,3.9,
KOR,HUR,TOT,PC_LF,M,2016-03,3.7,
KOR,HUR,TOT,PC_LF,M,2016-04,3.6,
KOR,HUR,TOT,PC_LF,M,2016-05,3.5,
KOR,HUR,TOT,PC_LF,M,2016-06,3.5,
KOR,HUR,TOT,PC_LF,M,2016-07,3.6,
KOR,HUR,TOT,PC_LF,M,2016-08,3.9,
KOR,HUR,TOT,PC_LF,M,2016-09,4,
KOR,HUR,TOT,PC_LF,M,2016-10,3.8,
KOR,HUR,TOT,PC_LF,M,2016-11,3.7,
KOR,HUR,TOT,PC_LF,M,2016-12,3.5,
KOR,HUR,TOT,PC_LF,M,2017-01,3.5,
KOR,HUR,TOT,PC_LF,M,2017-02,3.9,
KOR,HUR,TOT,PC_LF,M,2017-03,3.6,
KOR,HUR,TOT,PC_LF,M,2017-04,3.8,
KOR,HUR,TOT,PC_LF,M,2017-05,3.4,
KOR,HUR,TOT,PC_LF,M,2017-06,3.7,
KOR,HUR,TOT,PC_LF,M,2017-07,3.5,
KOR,HUR,TOT,PC_LF,M,2017-08,4,
KOR,HUR,TOT,PC_LF,M,2017-09,3.8,
KOR,HUR,TOT,PC_LF,M,2017-10,3.7,
KOR,HUR,TOT,PC_LF,M,2017-11,3.8,
KOR,HUR,TOT,PC_LF,M,2017-12,3.6,
KOR,HUR,TOT,PC_LF,M,2018-01,3.5,
KOR,HUR,TOT,PC_LF,M,2018-02,3.7,
KOR,HUR,TOT,PC_LF,M,2018-03,4,
KOR,HUR,TOT,PC_LF,M,2018-04,3.8,
KOR,HUR,TOT,PC_LF,M,2018-05,3.8,
KOR,HUR,TOT,PC_LF,M,2018-06,3.5,
KOR,HUR,TOT,PC_LF,M,2018-07,3.8,
KOR,HUR,TOT,PC_LF,M,2018-08,4.5,
KOR,HUR,TOT,PC_LF,M,2018-09,4.1,
KOR,HUR,TOT,PC_LF,M,2018-10,4,
KOR,HUR,TOT,PC_LF,M,2018-11,3.9,
KOR,HUR,TOT,PC_LF,M,2018-12,3.8,
KOR,HUR,TOT,PC_LF,M,2019-01,4.1,
KOR,HUR,TOT,PC_LF,M,2019-02,3.8,
KOR,HUR,TOT,PC_LF,M,2019-03,3.8,
KOR,HUR,TOT,PC_LF,M,2019-04,4,
KOR,HUR,TOT,PC_LF,M,2019-05,3.8,
KOR,HUR,TOT,PC_LF,M,2019-06,3.8,
KOR,HUR,TOT,PC_LF,M,2019-07,4,
KOR,HUR,TOT,PC_LF,M,2019-08,3.5,
KOR,HUR,TOT,PC_LF,M,2019-09,3.6,
KOR,HUR,TOT,PC_LF,M,2019-10,3.6,
KOR,HUR,TOT,PC_LF,M,2019-11,3.7,
KOR,HUR,TOT,PC_LF,M,2019-12,3.7,
KOR,HUR,TOT,PC_LF,M,2020-01,3.8,
KOR,HUR,TOT,PC_LF,M,2020-02,3.3,
KOR,HUR,TOT,PC_LF,M,2020-03,3.7,
KOR,HUR,TOT,PC_LF,M,2020-04,3.8,
KOR,HUR,TOT,PC_LF,M,2020-05,4.2,
KOR,HUR,TOT,PC_LF,M,2020-06,4.2,
KOR,HUR,TOT,PC_LF,M,2020-07,4.2,
KOR,HUR,TOT,PC_LF,M,2020-08,3.6,
KOR,HUR,TOT,PC_LF,M,2020-09,4.1,
KOR,HUR,TOT,PC_LF,M,2020-10,4.3,
KOR,HUR,TOT,PC_LF,M,2020-11,4.2,
KOR,HUR,TOT,PC_LF,M,2020-12,4.5,
KOR,HUR,TOT,PC_LF,M,2021-01,5.2,
KOR,HUR,TOT,PC_LF,M,2021-02,3.9,
KOR,HUR,TOT,PC_LF,M,2021-03,3.8,
KOR,HUR,TOT,PC_LF,M,2021-04,3.7,
KOR,HUR,TOT,PC_LF,M,2021-05,3.7,
KOR,HUR,TOT,PC_LF,M,2021-06,3.6,
KOR,HUR,TOT,PC_LF,M,2021-07,3.3,
KOR,HUR,TOT,PC_LF,M,2021-08,3.1,
KOR,HUR,TOT,PC_LF,M,2021-09,3.1,
KOR,HUR,TOT,PC_LF,M,2021-10,3.2,
KOR,HUR,TOT,PC_LF,M,2021-11,3.2,
KOR,HUR,TOT,PC_LF,M,2021-12,3.8,
KOR,HUR,TOT,PC_LF,M,2022-01,3.6,
KOR,HUR,TOT,PC_LF,M,2022-02,2.7,
LUX,HUR,TOT,PC_LF,M,2010-11,4.8,
LUX,HUR,TOT,PC_LF,M,2010-12,4.8,
LUX,HUR,TOT,PC_LF,M,2011-01,4.7,
LUX,HUR,TOT,PC_LF,M,2011-02,4.7,
LUX,HUR,TOT,PC_LF,M,2011-03,4.7,
LUX,HUR,TOT,PC_LF,M,2011-04,4.7,
LUX,HUR,TOT,PC_LF,M,2011-05,4.8,
LUX,HUR,TOT,PC_LF,M,2011-06,4.8,
LUX,HUR,TOT,PC_LF,M,2011-07,4.9,
LUX,HUR,TOT,PC_LF,M,2011-08,5.1,
LUX,HUR,TOT,PC_LF,M,2011-09,5,
LUX,HUR,TOT,PC_LF,M,2011-10,4.8,
LUX,HUR,TOT,PC_LF,M,2011-11,4.8,
LUX,HUR,TOT,PC_LF,M,2011-12,4.9,
LUX,HUR,TOT,PC_LF,M,2012-01,4.9,
LUX,HUR,TOT,PC_LF,M,2012-02,5,
LUX,HUR,TOT,PC_LF,M,2012-03,5.1,
LUX,HUR,TOT,PC_LF,M,2012-04,5,
LUX,HUR,TOT,PC_LF,M,2012-05,5.1,
LUX,HUR,TOT,PC_LF,M,2012-06,5.1,
LUX,HUR,TOT,PC_LF,M,2012-07,5,
LUX,HUR,TOT,PC_LF,M,2012-08,5,
LUX,HUR,TOT,PC_LF,M,2012-09,5.1,
LUX,HUR,TOT,PC_LF,M,2012-10,5.2,
LUX,HUR,TOT,PC_LF,M,2012-11,5.3,
LUX,HUR,TOT,PC_LF,M,2012-12,5.4,
LUX,HUR,TOT,PC_LF,M,2013-01,5.5,
LUX,HUR,TOT,PC_LF,M,2013-02,5.6,
LUX,HUR,TOT,PC_LF,M,2013-03,5.7,
LUX,HUR,TOT,PC_LF,M,2013-04,5.7,
LUX,HUR,TOT,PC_LF,M,2013-05,5.8,
LUX,HUR,TOT,PC_LF,M,2013-06,5.9,
LUX,HUR,TOT,PC_LF,M,2013-07,5.9,
LUX,HUR,TOT,PC_LF,M,2013-08,5.9,
LUX,HUR,TOT,PC_LF,M,2013-09,6,
LUX,HUR,TOT,PC_LF,M,2013-10,6,
LUX,HUR,TOT,PC_LF,M,2013-11,6,
LUX,HUR,TOT,PC_LF,M,2013-12,6,
LUX,HUR,TOT,PC_LF,M,2014-01,6,
LUX,HUR,TOT,PC_LF,M,2014-02,5.9,
LUX,HUR,TOT,PC_LF,M,2014-03,6,
LUX,HUR,TOT,PC_LF,M,2014-04,5.9,
LUX,HUR,TOT,PC_LF,M,2014-05,6,
LUX,HUR,TOT,PC_LF,M,2014-06,6,
LUX,HUR,TOT,PC_LF,M,2014-07,6,
LUX,HUR,TOT,PC_LF,M,2014-08,6,
LUX,HUR,TOT,PC_LF,M,2014-09,6.1,
LUX,HUR,TOT,PC_LF,M,2014-10,6.1,
LUX,HUR,TOT,PC_LF,M,2014-11,6.2,
LUX,HUR,TOT,PC_LF,M,2014-12,6.2,
LUX,HUR,TOT,PC_LF,M,2015-01,6.3,
LUX,HUR,TOT,PC_LF,M,2015-02,6.4,
LUX,HUR,TOT,PC_LF,M,2015-03,6.4,
LUX,HUR,TOT,PC_LF,M,2015-04,6.4,
LUX,HUR,TOT,PC_LF,M,2015-05,6.6,
LUX,HUR,TOT,PC_LF,M,2015-06,6.5,
LUX,HUR,TOT,PC_LF,M,2015-07,6.5,
LUX,HUR,TOT,PC_LF,M,2015-08,6.5,
LUX,HUR,TOT,PC_LF,M,2015-09,6.5,
LUX,HUR,TOT,PC_LF,M,2015-10,6.5,
LUX,HUR,TOT,PC_LF,M,2015-11,6.5,
LUX,HUR,TOT,PC_LF,M,2015-12,6.5,
LUX,HUR,TOT,PC_LF,M,2016-01,6.4,
LUX,HUR,TOT,PC_LF,M,2016-02,6.4,
LUX,HUR,TOT,PC_LF,M,2016-03,6.4,
LUX,HUR,TOT,PC_LF,M,2016-04,6.3,
LUX,HUR,TOT,PC_LF,M,2016-05,6.3,
LUX,HUR,TOT,PC_LF,M,2016-06,6.3,
LUX,HUR,TOT,PC_LF,M,2016-07,6.2,
LUX,HUR,TOT,PC_LF,M,2016-08,6.3,
LUX,HUR,TOT,PC_LF,M,2016-09,6.4,
LUX,HUR,TOT,PC_LF,M,2016-10,6.3,
LUX,HUR,TOT,PC_LF,M,2016-11,6.3,
LUX,HUR,TOT,PC_LF,M,2016-12,6.3,
LUX,HUR,TOT,PC_LF,M,2017-01,6,
LUX,HUR,TOT,PC_LF,M,2017-02,5.9,
LUX,HUR,TOT,PC_LF,M,2017-03,5.7,
LUX,HUR,TOT,PC_LF,M,2017-04,5.6,
LUX,HUR,TOT,PC_LF,M,2017-05,5.5,
LUX,HUR,TOT,PC_LF,M,2017-06,5.5,
LUX,HUR,TOT,PC_LF,M,2017-07,5.6,
LUX,HUR,TOT,PC_LF,M,2017-08,5.5,
LUX,HUR,TOT,PC_LF,M,2017-09,5.5,
LUX,HUR,TOT,PC_LF,M,2017-10,5.4,
LUX,HUR,TOT,PC_LF,M,2017-11,5.4,
LUX,HUR,TOT,PC_LF,M,2017-12,5.6,
LUX,HUR,TOT,PC_LF,M,2018-01,5.4,
LUX,HUR,TOT,PC_LF,M,2018-02,5.5,
LUX,HUR,TOT,PC_LF,M,2018-03,5.6,
LUX,HUR,TOT,PC_LF,M,2018-04,5.5,
LUX,HUR,TOT,PC_LF,M,2018-05,5.6,
LUX,HUR,TOT,PC_LF,M,2018-06,5.6,
LUX,HUR,TOT,PC_LF,M,2018-07,5.6,
LUX,HUR,TOT,PC_LF,M,2018-08,5.7,
LUX,HUR,TOT,PC_LF,M,2018-09,5.6,
LUX,HUR,TOT,PC_LF,M,2018-10,5.5,
LUX,HUR,TOT,PC_LF,M,2018-11,5.4,
LUX,HUR,TOT,PC_LF,M,2018-12,5.2,
LUX,HUR,TOT,PC_LF,M,2019-01,5.2,
LUX,HUR,TOT,PC_LF,M,2019-02,5.4,
LUX,HUR,TOT,PC_LF,M,2019-03,5.6,
LUX,HUR,TOT,PC_LF,M,2019-04,5.7,
LUX,HUR,TOT,PC_LF,M,2019-05,5.7,
LUX,HUR,TOT,PC_LF,M,2019-06,5.7,
LUX,HUR,TOT,PC_LF,M,2019-07,5.7,
LUX,HUR,TOT,PC_LF,M,2019-08,5.7,
LUX,HUR,TOT,PC_LF,M,2019-09,5.5,
LUX,HUR,TOT,PC_LF,M,2019-10,5.5,
LUX,HUR,TOT,PC_LF,M,2019-11,5.6,
LUX,HUR,TOT,PC_LF,M,2019-12,5.6,
LUX,HUR,TOT,PC_LF,M,2020-01,5.7,
LUX,HUR,TOT,PC_LF,M,2020-02,5.7,
LUX,HUR,TOT,PC_LF,M,2020-03,6.5,
LUX,HUR,TOT,PC_LF,M,2020-04,7.4,
LUX,HUR,TOT,PC_LF,M,2020-05,7.7,
LUX,HUR,TOT,PC_LF,M,2020-06,7.6,
LUX,HUR,TOT,PC_LF,M,2020-07,7.1,
LUX,HUR,TOT,PC_LF,M,2020-08,6.7,
LUX,HUR,TOT,PC_LF,M,2020-09,6.5,
LUX,HUR,TOT,PC_LF,M,2020-10,6.2,
LUX,HUR,TOT,PC_LF,M,2020-11,6.2,
LUX,HUR,TOT,PC_LF,M,2020-12,6.4,
LUX,HUR,TOT,PC_LF,M,2021-01,6.3,
LUX,HUR,TOT,PC_LF,M,2021-02,6.2,
LUX,HUR,TOT,PC_LF,M,2021-03,6.1,
LUX,HUR,TOT,PC_LF,M,2021-04,6.1,
LUX,HUR,TOT,PC_LF,M,2021-05,5.9,
LUX,HUR,TOT,PC_LF,M,2021-06,5.6,
LUX,HUR,TOT,PC_LF,M,2021-07,5.4,
LUX,HUR,TOT,PC_LF,M,2021-08,5.2,
LUX,HUR,TOT,PC_LF,M,2021-09,5.2,
LUX,HUR,TOT,PC_LF,M,2021-10,5,
LUX,HUR,TOT,PC_LF,M,2021-11,4.9,
LUX,HUR,TOT,PC_LF,M,2021-12,5,
LUX,HUR,TOT,PC_LF,M,2022-01,4.7,
MEX,HUR,TOT,PC_LF,M,2010-11,5.490117,
MEX,HUR,TOT,PC_LF,M,2010-12,5.485093,
MEX,HUR,TOT,PC_LF,M,2011-01,5.207168,
MEX,HUR,TOT,PC_LF,M,2011-02,5.346349,
MEX,HUR,TOT,PC_LF,M,2011-03,4.966099,
